,rep,tech,api,model,test_name,total,soundness,validity
1405,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,test_decrypt_with_different_key_raises_exception,1000,1000.0,1000.0
1406,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,test_encrypt_output_is_bytes,1000,1000.0,1000.0
1407,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,test_encrypt_output_is_different_each_time,1000,1000.0,1000.0
1408,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,test_encrypt_output_is_longer_than_input,1000,1000.0,1000.0
1409,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gemini-1.5-pro-latest-final,results/gemini-1.5-pro-latest-reorder-inst-final/cryptography.fernet.Fernet.encrypt/pbt_and_props/pbt_3.py,1000,0.0,0.0
1410,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gemini-1.5-pro-latest-final,test_fernet_encrypt_determinism,1000,,0.0
1411,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gemini-1.5-pro-latest-final,test_fernet_encrypt_different_keys,1000,,0.0
1412,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gemini-1.5-pro-latest-final,test_fernet_encrypt_output_is_bytes,1000,,0.0
1413,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gemini-1.5-pro-latest-final,test_fernet_encrypt_output_is_urlsafe_base64,1000,,0.0
1414,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gemini-1.5-pro-latest-final,test_fernet_encrypt_output_length,1000,,0.0
1415,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gpt-4-final,test_decrypt_property,1000,1000.0,1000.0
1416,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gpt-4-final,test_decrypt_ttl_property,1000,0.0,0.0
1417,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gpt-4-final,test_encrypt_property1,1000,1000.0,1000.0
1418,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gpt-4-final,test_encrypt_property2,1000,1000.0,1000.0
1419,3,pbt_and_props,cryptography.fernet.Fernet.encrypt,gpt-4-final,test_invalid_token_property,1000,1000.0,1000.0
1420,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,test_cryptography_fernet_MultiFernet_rotate_properties,1000,1000.0,813.0
1421,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,gemini-1.5-pro-latest-final,results/gemini-1.5-pro-latest-reorder-inst-final/cryptography.fernet.MultiFernet.rotate/pbt_and_props/pbt_3.py,1000,0.0,0.0
1422,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,gemini-1.5-pro-latest-final,test_rotate_decryptable_new_key,1000,,0.0
1423,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,gemini-1.5-pro-latest-final,test_rotate_not_decryptable_old_key,1000,,0.0
1424,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,gemini-1.5-pro-latest-final,test_rotate_output_length,1000,,0.0
1425,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,gemini-1.5-pro-latest-final,test_rotate_output_type,1000,,0.0
1426,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,gemini-1.5-pro-latest-final,test_rotate_timestamp_preserved,1000,,0.0
1427,3,pbt_and_props,cryptography.fernet.MultiFernet.rotate,gpt-4-final,test_rotate_property,1000,0.0,0.0
1428,3,pbt_and_props,datetime.date.isocalendar,claude-3-opus-20240229,test_isocalendar_first_day_of_iso_year_week_is_1,1000,568.0,1000.0
1429,3,pbt_and_props,datetime.date.isocalendar,claude-3-opus-20240229,test_isocalendar_same_week_dates_have_same_year_and_week,1000,567.0,1000.0
1430,3,pbt_and_props,datetime.date.isocalendar,claude-3-opus-20240229,test_isocalendar_week_between_1_and_53,1000,1000.0,1000.0
1431,3,pbt_and_props,datetime.date.isocalendar,claude-3-opus-20240229,test_isocalendar_weekday_between_1_and_7,1000,1000.0,1000.0
1432,3,pbt_and_props,datetime.date.isocalendar,claude-3-opus-20240229,test_isocalendar_year_greater_than_or_equal_to_date_year,1000,987.0,1000.0
1433,3,pbt_and_props,datetime.date.isocalendar,gemini-1.5-pro-latest-final,test_same_iso_week,1000,0.0,0.0
1434,3,pbt_and_props,datetime.date.isocalendar,gpt-4-final,test_isocalendar,1000,1000.0,1000.0
1435,3,pbt_and_props,datetime.datetime.fromordinal,claude-3-opus-20240229,test_datetime_fromordinal_properties,1000,0.0,0.0
1436,3,pbt_and_props,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,test_fromordinal_monotonicity,1000,1000.0,1000.0
1437,3,pbt_and_props,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,test_fromordinal_ordinal_relationship,1000,1000.0,1000.0
1438,3,pbt_and_props,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,test_fromordinal_output_type,1000,1000.0,1000.0
1439,3,pbt_and_props,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,test_fromordinal_time_components,1000,1000.0,1000.0
1440,3,pbt_and_props,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,test_fromordinal_timezone,1000,1000.0,1000.0
1441,3,pbt_and_props,datetime.datetime.fromordinal,gpt-4-final,test_date_corresponds_to_input_ordinal,1000,1000.0,1000.0
1442,3,pbt_and_props,datetime.datetime.fromordinal,gpt-4-final,test_output_is_datetime,1000,1000.0,1000.0
1443,3,pbt_and_props,datetime.datetime.fromordinal,gpt-4-final,test_output_is_not_timezone_aware,1000,1000.0,1000.0
1444,3,pbt_and_props,datetime.datetime.fromordinal,gpt-4-final,test_output_is_valid_date,1000,1000.0,1000.0
1445,3,pbt_and_props,datetime.datetime.fromordinal,gpt-4-final,test_output_time_is_midnight,1000,1000.0,1000.0
1446,3,pbt_and_props,datetime.datetime.fromtimestamp,claude-3-opus-20240229,test_fromtimestamp_aware,1000,1000.0,1000.0
1447,3,pbt_and_props,datetime.datetime.fromtimestamp,claude-3-opus-20240229,test_fromtimestamp_components,1000,0.0,0.0
1448,3,pbt_and_props,datetime.datetime.fromtimestamp,claude-3-opus-20240229,test_fromtimestamp_naive,1000,1000.0,1000.0
1449,3,pbt_and_props,datetime.datetime.fromtimestamp,claude-3-opus-20240229,test_fromtimestamp_os_error,1000,1000.0,1000.0
1450,3,pbt_and_props,datetime.datetime.fromtimestamp,claude-3-opus-20240229,test_fromtimestamp_overflow,1000,0.0,0.0
1451,3,pbt_and_props,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,test_datetime_datetime_fromtimestamp_range_limitation,1000,0.0,0.0
1452,3,pbt_and_props,datetime.datetime.fromtimestamp,gpt-4-final,test_datetime_fromtimestamp_property,1000,1000.0,349.0
1453,3,pbt_and_props,datetime.timedelta.total_seconds,claude-3-opus-20240229,test_total_seconds_equals_total_seconds_represented,1000,1000.0,1000.0
1454,3,pbt_and_props,datetime.timedelta.total_seconds,claude-3-opus-20240229,test_total_seconds_non_negative_for_non_negative_input,1000,1000.0,1000.0
1455,3,pbt_and_props,datetime.timedelta.total_seconds,claude-3-opus-20240229,test_total_seconds_preserves_order,1000,1000.0,1000.0
1456,3,pbt_and_props,datetime.timedelta.total_seconds,claude-3-opus-20240229,test_total_seconds_returns_float,1000,1000.0,1000.0
1457,3,pbt_and_props,datetime.timedelta.total_seconds,claude-3-opus-20240229,test_total_seconds_roundtrip,1000,830.0,1000.0
1458,3,pbt_and_props,datetime.timedelta.total_seconds,gemini-1.5-pro-latest-final,test_non_negative_timedelta,1000,0.0,0.0
1459,3,pbt_and_props,datetime.timedelta.total_seconds,gemini-1.5-pro-latest-final,test_scaling_behavior,1000,0.0,0.0
1460,3,pbt_and_props,datetime.timedelta.total_seconds,gemini-1.5-pro-latest-final,test_summation_property,1000,0.0,0.0
1461,3,pbt_and_props,datetime.timedelta.total_seconds,gemini-1.5-pro-latest-final,test_total_seconds_is_float,1000,0.0,0.0
1462,3,pbt_and_props,datetime.timedelta.total_seconds,gpt-4-final,test_timedelta_total_seconds_consistency,1000,1000.0,1000.0
1463,3,pbt_and_props,datetime.timedelta.total_seconds,gpt-4-final,test_timedelta_total_seconds_equality,1000,1000.0,1000.0
1464,3,pbt_and_props,datetime.timedelta.total_seconds,gpt-4-final,test_timedelta_total_seconds_non_negativity,1000,1000.0,883.0
1465,3,pbt_and_props,datetime.timedelta.total_seconds,gpt-4-final,test_timedelta_total_seconds_scale,1000,1000.0,1000.0
1466,3,pbt_and_props,datetime.timedelta.total_seconds,gpt-4-final,test_timedelta_total_seconds_type,1000,1000.0,892.0
1467,3,pbt_and_props,dateutil.parser.isoparse,claude-3-opus-20240229,test_isoparse_date_components,1000,1000.0,1000.0
1468,3,pbt_and_props,dateutil.parser.isoparse,claude-3-opus-20240229,test_isoparse_no_tzinfo,1000,1000.0,1000.0
1469,3,pbt_and_props,dateutil.parser.isoparse,claude-3-opus-20240229,test_isoparse_returns_datetime,1000,1000.0,1000.0
1470,3,pbt_and_props,dateutil.parser.isoparse,claude-3-opus-20240229,test_isoparse_time_components,1000,0.0,0.0
1471,3,pbt_and_props,dateutil.parser.isoparse,claude-3-opus-20240229,test_isoparse_with_tzinfo,1000,1000.0,1000.0
1472,3,pbt_and_props,dateutil.parser.isoparse,gemini-1.5-pro-latest-final,results/gemini-1.5-pro-latest-reorder-inst-final/dateutil.parser.isoparse/pbt_and_props/pbt_3.py,1000,0.0,0.0
1473,3,pbt_and_props,dateutil.parser.isoparse,gpt-4-final,test_dateutil_parser_isoparse,1000,998.0,1000.0
1474,3,pbt_and_props,dateutil.parser.parse,claude-3-opus-20240229,test_parse_default,1000,12.0,1000.0
1475,3,pbt_and_props,dateutil.parser.parse,claude-3-opus-20240229,test_parse_fuzzy_with_tokens,1000,0.0,703.0
1476,3,pbt_and_props,dateutil.parser.parse,claude-3-opus-20240229,test_parse_ignoretz,1000,1000.0,1000.0
1477,3,pbt_and_props,dateutil.parser.parse,claude-3-opus-20240229,test_parse_tzinfo,1000,0.0,1000.0
1478,3,pbt_and_props,dateutil.parser.parse,claude-3-opus-20240229,test_parse_unambiguous_datetime,1000,1000.0,1000.0
1479,3,pbt_and_props,dateutil.parser.parse,gemini-1.5-pro-latest-final,results/gemini-1.5-pro-latest-reorder-inst-final/dateutil.parser.parse/pbt_and_props/pbt_3.py,1000,0.0,0.0
1480,3,pbt_and_props,dateutil.parser.parse,gemini-1.5-pro-latest-final,test_dateutil_parser_parse_properties,1000,,0.0
1481,3,pbt_and_props,dateutil.parser.parse,gpt-4-final,results/gpt-4-final/dateutil.parser.parse/pbt_and_props/pbt_3.py,1000,0.0,0.0
1482,3,pbt_and_props,dateutil.parser.parse,gpt-4-final,test_datetime_object_given_valid_input,1000,,0.0
1483,3,pbt_and_props,dateutil.parser.parse,gpt-4-final,test_fuzzy_parsing,1000,,657.0
1484,3,pbt_and_props,dateutil.parser.parse,gpt-4-final,test_fuzzy_parsing_with_tokens,1000,,659.0
1485,3,pbt_and_props,dateutil.parser.parse,gpt-4-final,test_ignore_timezone_flag,1000,,0.0
1486,3,pbt_and_props,dateutil.parser.parse,gpt-4-final,test_timezone_information_mapping,1000,,0.0
1487,3,pbt_and_props,decimal.Decimal.as_integer_ratio,claude-3-opus-20240229,test_as_integer_ratio_raises_exception_on_special_values,1000,1000.0,1000.0
1488,3,pbt_and_props,decimal.Decimal.as_integer_ratio,claude-3-opus-20240229,test_as_integer_ratio_returns_equal_fraction,1000,939.0,1000.0
1489,3,pbt_and_props,decimal.Decimal.as_integer_ratio,claude-3-opus-20240229,test_as_integer_ratio_returns_fraction_in_lowest_terms,1000,127.0,1000.0
1490,3,pbt_and_props,decimal.Decimal.as_integer_ratio,claude-3-opus-20240229,test_as_integer_ratio_returns_positive_denominator,1000,1000.0,1000.0
1491,3,pbt_and_props,decimal.Decimal.as_integer_ratio,claude-3-opus-20240229,test_as_integer_ratio_returns_tuple_of_integers,1000,1000.0,1000.0
1492,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gemini-1.5-pro-latest-final,test_denominator_positive,1000,1000.0,1000.0
1493,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gemini-1.5-pro-latest-final,test_equivalent_value,1000,0.0,1000.0
1494,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gemini-1.5-pro-latest-final,test_lowest_terms,1000,0.0,0.0
1495,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gemini-1.5-pro-latest-final,test_overflow_behavior,1000,0.0,0.0
1496,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gemini-1.5-pro-latest-final,test_sign_matches,1000,1000.0,1000.0
1497,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gpt-4-final,test_exact_conversion_property,1000,959.0,1000.0
1498,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gpt-4-final,test_exception_handling_property,1000,1000.0,1000.0
1499,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gpt-4-final,test_length_property,1000,1000.0,1000.0
1500,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gpt-4-final,test_output_type_property,1000,1000.0,1000.0
1501,3,pbt_and_props,decimal.Decimal.as_integer_ratio,gpt-4-final,test_positive_denominator_property,1000,1000.0,1000.0
1502,3,pbt_and_props,decimal.Decimal.compare,claude-3-opus-20240229,test_decimal_compare_equal_property,1000,1000.0,1000.0
1503,3,pbt_and_props,decimal.Decimal.compare,claude-3-opus-20240229,test_decimal_compare_greater_than_property,1000,1000.0,428.0
1504,3,pbt_and_props,decimal.Decimal.compare,claude-3-opus-20240229,test_decimal_compare_less_than_property,1000,1000.0,402.0
1505,3,pbt_and_props,decimal.Decimal.compare,claude-3-opus-20240229,test_decimal_compare_nan_property,1000,1000.0,858.0
1506,3,pbt_and_props,decimal.Decimal.compare,claude-3-opus-20240229,test_decimal_compare_result_type_property,1000,1000.0,853.0
1507,3,pbt_and_props,decimal.Decimal.compare,gemini-1.5-pro-latest-final,test_compare_transitive,1000,0.0,0.0
1508,3,pbt_and_props,decimal.Decimal.compare,gpt-4-final,test_compare_larger_to_smaller,1000,0.0,0.0
1509,3,pbt_and_props,decimal.Decimal.compare,gpt-4-final,test_compare_result_values,1000,706.0,880.0
1510,3,pbt_and_props,decimal.Decimal.compare,gpt-4-final,test_compare_same_numbers,1000,703.0,869.0
1511,3,pbt_and_props,decimal.Decimal.compare,gpt-4-final,test_compare_smaller_to_larger,1000,0.0,0.0
1512,3,pbt_and_props,decimal.Decimal.compare,gpt-4-final,test_compare_with_NaN,1000,0.0,0.0
1513,3,pbt_and_props,decimal.Decimal.fma,claude-3-opus-20240229,test_decimal_fma_properties,1000,5.0,1000.0
1514,3,pbt_and_props,decimal.Decimal.fma,gemini-1.5-pro-latest-final,results/gemini-1.5-pro-latest-reorder-inst-final/decimal.Decimal.fma/pbt_and_props/pbt_3.py,1000,0.0,0.0
1515,3,pbt_and_props,decimal.Decimal.fma,gemini-1.5-pro-latest-final,test_decimal_Decimal_fma_property_1,1000,,620.0
1516,3,pbt_and_props,decimal.Decimal.fma,gemini-1.5-pro-latest-final,test_decimal_Decimal_fma_property_2,1000,,583.0
1517,3,pbt_and_props,decimal.Decimal.fma,gemini-1.5-pro-latest-final,test_decimal_Decimal_fma_property_3,1000,,0.0
1518,3,pbt_and_props,decimal.Decimal.fma,gemini-1.5-pro-latest-final,test_decimal_Decimal_fma_property_4,1000,,0.0
1519,3,pbt_and_props,decimal.Decimal.fma,gemini-1.5-pro-latest-final,test_decimal_Decimal_fma_property_5,1000,,793.0
1520,3,pbt_and_props,decimal.Decimal.fma,gpt-4-final,test_fma_property,1000,462.0,563.0
1521,3,pbt_and_props,decimal.Decimal.from_float,claude-3-opus-20240229,test_decimal_from_float_equality,1000,1000.0,1000.0
1522,3,pbt_and_props,decimal.Decimal.from_float,claude-3-opus-20240229,test_decimal_from_float_exact_representation,1000,412.0,1000.0
1523,3,pbt_and_props,decimal.Decimal.from_float,claude-3-opus-20240229,test_decimal_from_float_infinity,1000,1000.0,1000.0
1524,3,pbt_and_props,decimal.Decimal.from_float,claude-3-opus-20240229,test_decimal_from_float_nan,1000,1000.0,1000.0
1525,3,pbt_and_props,decimal.Decimal.from_float,claude-3-opus-20240229,test_decimal_from_float_output_type,1000,1000.0,1000.0
1526,3,pbt_and_props,decimal.Decimal.from_float,gemini-1.5-pro-latest-final,test_comparison_to_float,1000,725.0,947.0
1527,3,pbt_and_props,decimal.Decimal.from_float,gemini-1.5-pro-latest-final,test_exact_representation,1000,587.0,1000.0
1528,3,pbt_and_props,decimal.Decimal.from_float,gemini-1.5-pro-latest-final,test_nan_infinity_handling,1000,0.0,0.0
1529,3,pbt_and_props,decimal.Decimal.from_float,gemini-1.5-pro-latest-final,test_output_type,1000,1000.0,1000.0
1530,3,pbt_and_props,decimal.Decimal.from_float,gemini-1.5-pro-latest-final,test_sign_preservation,1000,1000.0,1000.0
1531,3,pbt_and_props,decimal.Decimal.from_float,gpt-4-final,test_approximation_property,1000,978.0,1000.0
1532,3,pbt_and_props,decimal.Decimal.from_float,gpt-4-final,test_consistency_property,1000,984.0,1000.0
1533,3,pbt_and_props,decimal.Decimal.from_float,gpt-4-final,test_invalid_value_property,1000,1000.0,1000.0
1534,3,pbt_and_props,decimal.Decimal.from_float,gpt-4-final,test_limit_property_negative_infinity,1000,1000.0,1000.0
1535,3,pbt_and_props,decimal.Decimal.from_float,gpt-4-final,test_limit_property_positive_infinity,1000,1000.0,1000.0
1536,3,pbt_and_props,decimal.Decimal.from_float,gpt-4-final,test_type_property,1000,1000.0,1000.0
1537,3,pbt_and_props,decimal.Decimal.quantize,claude-3-opus-20240229,test_decimal_quantize_property,1000,0.0,0.0
1538,3,pbt_and_props,decimal.Decimal.quantize,claude-3-opus-20240229,test_decimal_quantize_value,1000,0.0,0.0
1539,3,pbt_and_props,decimal.Decimal.quantize,gemini-1.5-pro-latest-final,test_decimal_quantize_exponent_match,1000,83.0,375.0
1540,3,pbt_and_props,decimal.Decimal.quantize,gemini-1.5-pro-latest-final,test_decimal_quantize_exponent_out_of_range,1000,0.0,0.0
1541,3,pbt_and_props,decimal.Decimal.quantize,gemini-1.5-pro-latest-final,test_decimal_quantize_no_underflow,1000,1000.0,511.0
1542,3,pbt_and_props,decimal.Decimal.quantize,gemini-1.5-pro-latest-final,test_decimal_quantize_precision_limit,1000,1000.0,450.0
1543,3,pbt_and_props,decimal.Decimal.quantize,gemini-1.5-pro-latest-final,test_decimal_quantize_rounding_behavior,1000,230.0,457.0
1544,3,pbt_and_props,decimal.Decimal.quantize,gpt-4-final,test_decimal_quantize_property,1000,0.0,453.0
1545,3,pbt_and_props,html.escape,claude-3-opus-20240229,test_idempotence,1000,907.0,1000.0
1546,3,pbt_and_props,html.escape,claude-3-opus-20240229,test_no_unsafe_characters,1000,929.0,1000.0
1547,3,pbt_and_props,html.escape,claude-3-opus-20240229,test_output_length,1000,1000.0,1000.0
1548,3,pbt_and_props,html.escape,claude-3-opus-20240229,test_quote_handling,1000,1000.0,1000.0
1549,3,pbt_and_props,html.escape,claude-3-opus-20240229,test_safe_characters_unchanged,1000,1000.0,1000.0
1550,3,pbt_and_props,html.escape,gpt-4-final,test_correct_translation_of_characters,1000,1000.0,1000.0
1551,3,pbt_and_props,html.escape,gpt-4-final,test_idempotence,1000,930.0,1000.0
1552,3,pbt_and_props,html.escape,gpt-4-final,test_length_of_output,1000,1000.0,1000.0
1553,3,pbt_and_props,html.escape,gpt-4-final,test_no_reserved_html_characters,1000,919.0,1000.0
1554,3,pbt_and_props,html.escape,gpt-4-final,test_output_on_empty_string,1000,1000.0,1000.0
1555,3,pbt_and_props,html.unescape,claude-3-opus-20240229,test_empty_string,1000,1000.0,1000.0
1556,3,pbt_and_props,html.unescape,claude-3-opus-20240229,test_escape_unescape_roundtrip,1000,1000.0,1000.0
1557,3,pbt_and_props,html.unescape,claude-3-opus-20240229,test_no_character_references,1000,995.0,1000.0
1558,3,pbt_and_props,html.unescape,claude-3-opus-20240229,test_output_length,1000,1000.0,1000.0
1559,3,pbt_and_props,html.unescape,claude-3-opus-20240229,test_valid_characters,1000,1000.0,1000.0
1560,3,pbt_and_props,html.unescape,gemini-1.5-pro-latest-final,test_multiple_occurrences_are_decoded,1000,936.0,1000.0
1561,3,pbt_and_props,html.unescape,gemini-1.5-pro-latest-final,test_named_character_references_are_decoded,1000,998.0,1000.0
1562,3,pbt_and_props,html.unescape,gemini-1.5-pro-latest-final,test_numeric_character_references_are_decoded,1000,974.0,1000.0
1563,3,pbt_and_props,html.unescape,gemini-1.5-pro-latest-final,test_output_is_string,1000,1000.0,1000.0
1564,3,pbt_and_props,html.unescape,gemini-1.5-pro-latest-final,test_unchanged_characters_remain_unchanged,1000,1000.0,1000.0
1565,3,pbt_and_props,html.unescape,gpt-4-final,test_html_unescape_html5_compliant,1000,1000.0,1000.0
1566,3,pbt_and_props,html.unescape,gpt-4-final,test_html_unescape_identity,1000,1000.0,1000.0
1567,3,pbt_and_props,html.unescape,gpt-4-final,test_html_unescape_length_inequality,1000,1000.0,1000.0
1568,3,pbt_and_props,html.unescape,gpt-4-final,test_html_unescape_output_type,1000,1000.0,1000.0
1569,3,pbt_and_props,html.unescape,gpt-4-final,test_html_unescape_unicode_conversion,1000,961.0,1000.0
1570,3,pbt_and_props,networkx.degree,claude-3-opus-20240229,results/claude-3-opus/networkx.degree/pbt_and_props/pbt_3.py,1000,0.0,0.0
1571,3,pbt_and_props,networkx.degree,claude-3-opus-20240229,test_degree_sum_equals_twice_num_edges,1000,,0.0
1572,3,pbt_and_props,networkx.degree,claude-3-opus-20240229,test_degree_values_are_integers,1000,,0.0
1573,3,pbt_and_props,networkx.degree,claude-3-opus-20240229,test_degree_view_includes_all_nodes,1000,,0.0
1574,3,pbt_and_props,networkx.degree,claude-3-opus-20240229,test_degree_view_is_dictionary,1000,,1000.0
1575,3,pbt_and_props,networkx.degree,claude-3-opus-20240229,test_degree_view_single_node,1000,,1000.0
1576,3,pbt_and_props,networkx.degree,gemini-1.5-pro-latest-final,test_degree_correspondence,1000,0.0,0.0
1577,3,pbt_and_props,networkx.degree,gemini-1.5-pro-latest-final,test_degree_sum,1000,0.0,0.0
1578,3,pbt_and_props,networkx.degree,gemini-1.5-pro-latest-final,test_degree_symmetry,1000,0.0,0.0
1579,3,pbt_and_props,networkx.degree,gemini-1.5-pro-latest-final,test_max_degree,1000,0.0,0.0
1580,3,pbt_and_props,networkx.degree,gemini-1.5-pro-latest-final,test_non_negative_degree,1000,0.0,0.0
1581,3,pbt_and_props,networkx.degree,gpt-4-final,results/gpt-4-final/networkx.degree/pbt_and_props/pbt_3.py,1000,0.0,0.0
1582,3,pbt_and_props,networkx.degree,gpt-4-final,test_degree_property,1000,,0.0
1583,3,pbt_and_props,networkx.find_cliques,claude-3-opus-20240229,results/claude-3-opus/networkx.find_cliques/pbt_and_props/pbt_3.py,1000,0.0,0.0
1584,3,pbt_and_props,networkx.find_cliques,claude-3-opus-20240229,test_find_cliques_isomorphism_invariance,1000,,1000.0
1585,3,pbt_and_props,networkx.find_cliques,claude-3-opus-20240229,test_find_cliques_maximality,1000,,0.0
1586,3,pbt_and_props,networkx.find_cliques,claude-3-opus-20240229,test_find_cliques_node_coverage,1000,,0.0
1587,3,pbt_and_props,networkx.find_cliques,claude-3-opus-20240229,test_find_cliques_output_type,1000,,0.0
1588,3,pbt_and_props,networkx.find_cliques,claude-3-opus-20240229,test_find_cliques_with_nodes_argument,1000,,0.0
1589,3,pbt_and_props,networkx.find_cliques,gemini-1.5-pro-latest-final,test_all_nodes_in_cliques,1000,0.0,0.0
1590,3,pbt_and_props,networkx.find_cliques,gemini-1.5-pro-latest-final,test_clique_for_every_node,1000,0.0,0.0
1591,3,pbt_and_props,networkx.find_cliques,gemini-1.5-pro-latest-final,test_cliques_are_complete_subgraphs,1000,0.0,0.0
1592,3,pbt_and_props,networkx.find_cliques,gemini-1.5-pro-latest-final,test_cliques_are_subsets_of_graph,1000,0.0,0.0
1593,3,pbt_and_props,networkx.find_cliques,gemini-1.5-pro-latest-final,test_cliques_contain_given_nodes,1000,0.0,0.0
1594,3,pbt_and_props,networkx.find_cliques,gpt-4-final,test_find_cliques_completeness_of_clique,1000,1000.0,1000.0
1595,3,pbt_and_props,networkx.find_cliques,gpt-4-final,test_find_cliques_invariability_of_input_graph,1000,0.0,0.0
1596,3,pbt_and_props,networkx.find_cliques,gpt-4-final,test_find_cliques_maximality_of_clique,1000,1000.0,1000.0
1597,3,pbt_and_props,networkx.find_cliques,gpt-4-final,test_find_cliques_preservation_of_confining_nodes,1000,0.0,771.0
1598,3,pbt_and_props,networkx.find_cliques,gpt-4-final,test_find_cliques_type_of_results,1000,999.0,1000.0
1599,3,pbt_and_props,networkx.find_cycle,claude-3-opus-20240229,results/claude-3-opus/networkx.find_cycle/pbt_and_props/pbt_3.py,1000,0.0,0.0
1600,3,pbt_and_props,networkx.find_cycle,claude-3-opus-20240229,test_find_cycle_acyclic_graph,1000,,0.0
1601,3,pbt_and_props,networkx.find_cycle,claude-3-opus-20240229,test_find_cycle_ignore_orientation,1000,,0.0
1602,3,pbt_and_props,networkx.find_cycle,claude-3-opus-20240229,test_find_cycle_original_orientation,1000,,0.0
1603,3,pbt_and_props,networkx.find_cycle,claude-3-opus-20240229,test_find_cycle_reverse_orientation,1000,,0.0
1604,3,pbt_and_props,networkx.find_cycle,claude-3-opus-20240229,test_find_cycle_valid_cycle,1000,,0.0
1605,3,pbt_and_props,networkx.find_cycle,gemini-1.5-pro-latest-final,test_networkx_find_cycle_connectivity_property,1000,0.0,0.0
1606,3,pbt_and_props,networkx.find_cycle,gemini-1.5-pro-latest-final,test_networkx_find_cycle_cycle_property,1000,0.0,0.0
1607,3,pbt_and_props,networkx.find_cycle,gemini-1.5-pro-latest-final,test_networkx_find_cycle_determinism_property,1000,0.0,0.0
1608,3,pbt_and_props,networkx.find_cycle,gemini-1.5-pro-latest-final,test_networkx_find_cycle_length_property,1000,0.0,0.0
1609,3,pbt_and_props,networkx.find_cycle,gemini-1.5-pro-latest-final,test_networkx_find_cycle_orientation_property,1000,0.0,0.0
1610,3,pbt_and_props,networkx.find_cycle,gpt-4-final,test_find_cycle,1000,0.0,0.0
1611,3,pbt_and_props,networkx.find_cycle,gpt-4-final,test_find_cycle_unspecified_source,1000,0.0,0.0
1612,3,pbt_and_props,networkx.lowest_common_ancestor,claude-3-opus-20240229,test_networkx_lowest_common_ancestor_properties,1000,0.0,0.0
1613,3,pbt_and_props,networkx.lowest_common_ancestor,gemini-1.5-pro-latest-final,test_no_common_ancestor,1000,0.0,0.0
1614,3,pbt_and_props,networkx.lowest_common_ancestor,gpt-4-final,test_lowest_common_ancestor_property,1000,980.0,1000.0
1615,3,pbt_and_props,networkx.maximum_flow,claude-3-opus-20240229,test_flow_conservation,1000,988.0,903.0
1616,3,pbt_and_props,networkx.maximum_flow,claude-3-opus-20240229,test_flow_dict_capacity_constraints,1000,970.0,886.0
1617,3,pbt_and_props,networkx.maximum_flow,claude-3-opus-20240229,test_flow_value_less_than_total_capacity,1000,997.0,918.0
1618,3,pbt_and_props,networkx.maximum_flow,claude-3-opus-20240229,test_flow_value_non_negative,1000,1000.0,914.0
1619,3,pbt_and_props,networkx.maximum_flow,claude-3-opus-20240229,test_maximum_flow_value_achieved,1000,948.0,904.0
1620,3,pbt_and_props,networkx.maximum_flow,gemini-1.5-pro-latest-final,test_networkx_maximum_flow_capacity_constraints,1000,0.0,0.0
1621,3,pbt_and_props,networkx.maximum_flow,gemini-1.5-pro-latest-final,test_networkx_maximum_flow_conservation,1000,0.0,0.0
